r,t,y,CapitalInvestment
RE1,RSCHYD,2033,0.0112
RE1,RSCHYD,2034,0.0112
RE1,RSCHYD,2035,0.0113
RE1,RSCSOL,2020,0.0012
RE1,RSCSOL,2021,0.0012
RE1,RSCSOL,2022,0.0012
RE1,RSCSOL,2023,0.0012
RE1,RSCSOL,2024,0.0012
RE1,RSCSOL,2025,0.0012
RE1,RSCSOL,2026,0.0012
RE1,RSCSOL,2027,0.0012
RE1,RSCSOL,2028,0.0012
RE1,RSCSOL,2029,0.0012
RE1,RSCSOL,2030,0.0012
RE1,RSCSOL,2031,0.0012
RE1,RSCSOL,2032,0.0012
RE1,RSCSOL,2033,0.0012
RE1,RSCSOL,2034,0.0012
RE1,RSCSOL,2035,0.0012
RE1,RSCWND,2020,0.0019
RE1,RSCWND,2021,0.0019
RE1,RSCWND,2022,0.0019
RE1,RSCWND,2023,0.0019
RE1,RSCWND,2024,0.0019
RE1,RSCWND,2025,0.0019
RE1,RSCWND,2026,0.0019
RE1,RSCWND,2027,0.0019
RE1,RSCWND,2028,0.0019
RE1,RSCWND,2029,0.0019
RE1,RSCWND,2030,0.0019
RE1,RSCWND,2031,0.0019
RE1,RSCWND,2032,0.0019
RE1,RSCWND,2033,0.0019
RE1,RSCWND,2034,0.0019
RE1,RSCWND,2035,0.0019
RE1,DEMAGRDSL,2020,0.0002
RE1,DEMAGRDSL,2021,0.0002
RE1,DEMAGRDSL,2022,0.0002
RE1,DEMAGRDSL,2023,0.0002
RE1,DEMAGRDSL,2024,0.0002
RE1,DEMAGRDSL,2025,0.0003
RE1,DEMAGRDSL,2026,0.0003
RE1,DEMAGRDSL,2027,0.0003
RE1,DEMAGRDSL,2028,0.0003
RE1,DEMAGRDSL,2029,0.0003
RE1,DEMAGRDSL,2030,0.0003
RE1,DEMAGRDSL,2031,0.0003
RE1,DEMAGRDSL,2032,0.0003
RE1,DEMAGRDSL,2033,0.0003
RE1,DEMAGRDSL,2034,0.0003
RE1,DEMAGRDSL,2035,0.0003
RE1,DEMAGRSURWAT,2023,7.1543
RE1,DEMAGRSURWAT,2024,32.1139
RE1,DEMAGRSURWAT,2025,46.1503
RE1,DEMAGRSURWAT,2026,9.6547
RE1,DEMAGRSURWAT,2027,9.698
RE1,DEMAGRSURWAT,2028,10.1942
RE1,DEMAGRSURWAT,2029,10.2215
RE1,DEMAGRSURWAT,2030,10.2647
RE1,DEMAGRSURWAT,2031,3.392
RE1,DEMAGRSURWAT,2032,3.4192
RE1,DEMAGRSURWAT,2033,3.4465
RE1,DEMAGRSURWAT,2034,3.4465
RE1,DEMAGRSURWAT,2035,3.517
RE1,DEMPWRSURWAT,2020,0.285
RE1,DEMPWRSURWAT,2021,1.5085
RE1,DEMPWRSURWAT,2022,1.9718
RE1,DEMPWRSURWAT,2023,2.4016
RE1,DEMPWRSURWAT,2024,2.4889
RE1,DEMPWRSURWAT,2025,2.9749
RE1,DEMPWRSURWAT,2026,3.7199
RE1,DEMPWRSURWAT,2027,2.8949
RE1,DEMPWRSURWAT,2028,3.0483
RE1,DEMPWRSURWAT,2029,3.349
RE1,DEMPWRSURWAT,2030,2.2547
RE1,DEMPWRSURWAT,2031,3.6472
RE1,DEMPWRSURWAT,2032,3.9453
RE1,DEMPWRSURWAT,2033,4.0978
RE1,DEMPWRSURWAT,2034,4.4033
RE1,DEMPWRSURWAT,2035,4.5529
RE1,DEMPUBSURWAT,2021,40.6814
RE1,DEMPUBSURWAT,2022,48.5695
RE1,DEMPUBSURWAT,2023,49.8822
RE1,DEMPUBSURWAT,2024,51.8512
RE1,DEMPUBSURWAT,2025,54.4766
RE1,DEMPUBSURWAT,2026,56.4456
RE1,DEMPUBSURWAT,2027,58.4147
RE1,DEMPUBSURWAT,2028,61.6964
RE1,DEMPUBSURWAT,2029,63.6654
RE1,DEMPUBSURWAT,2030,66.9471
RE1,DEMPUBSURWAT,2031,69.5725
RE1,DEMPUBSURWAT,2032,72.1979
RE1,DEMPUBSURWAT,2033,75.4796
RE1,DEMPUBSURWAT,2034,78.7613
RE1,DEMPUBSURWAT,2035,82.6994
RE1,DEMTRABIO,2020,0.0001
RE1,DEMTRABIO,2021,0.0001
RE1,DEMTRABIO,2022,0.0001
RE1,DEMTRABIO,2023,0.0001
RE1,DEMTRABIO,2024,0.0001
RE1,DEMTRABIO,2025,0.0001
RE1,DEMTRABIO,2026,0.0001
RE1,DEMTRABIO,2027,0.0001
RE1,DEMTRABIO,2028,0.0001
RE1,DEMTRABIO,2029,0.0002
RE1,DEMTRABIO,2030,0.0002
RE1,DEMTRABIO,2031,0.0002
RE1,DEMTRABIO,2032,0.0002
RE1,DEMTRABIO,2033,0.0002
RE1,DEMTRABIO,2034,0.0002
RE1,DEMTRABIO,2035,0.0002
