r,t,y,TotalTechnologyAnnualActivity
RE1,RSCLND,2029,299.9
RE1,RSCLND,2030,299.9
RE1,RSCLND,2031,299.9
RE1,RSCLND,2032,300.0
RE1,RSCLND,2033,299.9
RE1,RSCLND,2034,300.0
RE1,RSCLND,2035,300.0
RE1,LNDMAIRNF,2020,4.1
RE1,LNDMAIRNF,2021,3.69
RE1,LNDMAIRNF,2022,3.28
RE1,LNDMAIRNF,2023,2.87
RE1,LNDMAIRNF,2024,2.46
RE1,LNDMAIRNF,2025,2.05
RE1,LNDMAIRNF,2026,1.64
RE1,LNDMAIRNF,2027,1.23
RE1,LNDMAIRNF,2028,0.82
RE1,LNDMAIRNF,2029,0.41
RE1,LNDRICRNF,2020,1.3893
RE1,LNDRICRNF,2021,1.281
RE1,LNDRICRNF,2022,1.138
RE1,LNDRICRNF,2023,0.996
RE1,LNDRICRNF,2024,0.854
RE1,LNDRICRNF,2025,0.711
RE1,LNDRICRNF,2026,0.569
RE1,LNDRICRNF,2027,0.427
RE1,LNDRICRNF,2028,0.285
RE1,LNDRICRNF,2029,0.142
RE1,LNDMAIIRR,2020,0.3398
RE1,LNDMAIIRR,2021,0.7379
RE1,LNDMAIIRR,2022,1.1382
RE1,LNDMAIIRR,2023,1.5363
RE1,LNDMAIIRR,2024,1.9366
RE1,LNDMAIIRR,2025,2.3607
RE1,LNDMAIIRR,2026,2.7609
RE1,LNDMAIIRR,2027,3.1634
RE1,LNDMAIIRR,2028,3.5897
RE1,LNDMAIIRR,2029,4.016
RE1,LNDMAIIRR,2030,4.4445
RE1,LNDMAIIRR,2031,4.5681
RE1,LNDMAIIRR,2032,4.6918
RE1,LNDMAIIRR,2033,4.8155
RE1,LNDMAIIRR,2034,4.9391
RE1,LNDMAIIRR,2035,5.065
RE1,LNDRICIRR,2020,0.55
RE1,LNDRICIRR,2021,0.6526
RE1,LNDRICIRR,2022,0.7723
RE1,LNDRICIRR,2023,0.8869
RE1,LNDRICIRR,2024,1.0
RE1,LNDRICIRR,2025,1.1096
RE1,LNDRICIRR,2026,1.2165
RE1,LNDRICIRR,2027,1.3202
RE1,LNDRICIRR,2028,1.4217
RE1,LNDRICIRR,2029,1.5213
RE1,LNDRICIRR,2030,1.6175
RE1,LNDRICIRR,2031,1.6498
RE1,LNDRICIRR,2032,1.6829
RE1,LNDRICIRR,2033,1.7171
RE1,LNDRICIRR,2034,1.7512
RE1,LNDRICIRR,2035,1.7862
RE1,LNDFOR,2020,253.6
RE1,LNDFOR,2021,253.4175
RE1,LNDFOR,2022,253.3505
RE1,LNDFOR,2023,253.1898
RE1,LNDFOR,2024,253.1284
RE1,LNDFOR,2025,252.9477
RE1,LNDFOR,2026,252.8926
RE1,LNDFOR,2027,251.8293
RE1,LNDFOR,2028,252.6626
RE1,LNDFOR,2029,251.5552
RE1,LNDFOR,2030,251.7042
RE1,LNDFOR,2031,251.7042
RE1,LNDFOR,2032,251.7042
RE1,LNDFOR,2033,250.4031
RE1,LNDFOR,2034,251.0887
RE1,LNDFOR,2035,250.7278
RE1,LNDBLT,2020,15.0
RE1,LNDBLT,2021,15.2
RE1,LNDBLT,2022,15.3
RE1,LNDBLT,2023,15.5
RE1,LNDBLT,2024,15.6
RE1,LNDBLT,2025,15.8
RE1,LNDBLT,2026,15.9
RE1,LNDBLT,2027,16.1
RE1,LNDBLT,2028,16.2
RE1,LNDBLT,2029,16.4
RE1,LNDBLT,2030,16.6
RE1,LNDBLT,2031,16.7
RE1,LNDBLT,2032,16.9
RE1,LNDBLT,2033,17.1
RE1,LNDBLT,2034,17.2
RE1,LNDBLT,2035,17.4
RE1,LNDWAT,2020,25.021
RE1,LNDWAT,2021,25.021
RE1,LNDWAT,2022,25.021
RE1,LNDWAT,2023,25.021
RE1,LNDWAT,2024,25.021
RE1,LNDWAT,2025,25.021
RE1,LNDWAT,2026,25.021
RE1,LNDWAT,2027,25.021
RE1,LNDWAT,2028,25.021
RE1,LNDWAT,2029,25.021
RE1,LNDWAT,2030,25.021
RE1,LNDWAT,2031,25.021
RE1,LNDWAT,2032,25.021
RE1,LNDWAT,2033,25.021
RE1,LNDWAT,2034,25.021
RE1,LNDWAT,2035,25.021
RE1,RSCPRC,2020,360.0
RE1,RSCPRC,2021,354.0
RE1,RSCPRC,2022,351.0
RE1,RSCPRC,2023,345.0
RE1,RSCPRC,2024,342.0
RE1,RSCPRC,2025,336.0
RE1,RSCPRC,2026,333.0
RE1,RSCPRC,2027,329.0
RE1,RSCPRC,2028,324.0
RE1,RSCPRC,2029,320.0
RE1,RSCPRC,2030,317.3505
RE1,RSCPRC,2031,317.6217
RE1,RSCPRC,2032,318.0
RE1,RSCPRC,2033,317.0
RE1,RSCPRC,2034,315.0
RE1,RSCPRC,2035,315.0
RE1,RSCHYD,2020,95.3199
RE1,RSCHYD,2021,95.148
RE1,RSCHYD,2022,93.805
RE1,RSCHYD,2023,93.6439
RE1,RSCHYD,2024,92.3049
RE1,RSCHYD,2025,92.1629
RE1,RSCHYD,2026,92.2202
RE1,RSCHYD,2027,90.9859
RE1,RSCHYD,2028,90.7607
RE1,RSCHYD,2029,89.5422
RE1,RSCHYD,2030,89.5625
RE1,RSCHYD,2031,89.5673
RE1,RSCHYD,2032,89.5582
RE1,RSCHYD,2033,89.8824
RE1,RSCHYD,2034,89.6486
RE1,RSCHYD,2035,89.7681
RE1,RSCSOL,2020,6.9524
RE1,RSCSOL,2021,6.9524
RE1,RSCSOL,2022,6.9524
RE1,RSCSOL,2023,6.9524
RE1,RSCSOL,2024,6.9524
RE1,RSCSOL,2025,6.9524
RE1,RSCSOL,2026,6.9524
RE1,RSCSOL,2027,6.9524
RE1,RSCSOL,2028,6.9524
RE1,RSCSOL,2029,6.9524
RE1,RSCSOL,2030,6.9524
RE1,RSCSOL,2031,6.9524
RE1,RSCSOL,2032,6.9524
RE1,RSCSOL,2033,6.9524
RE1,RSCSOL,2034,6.9524
RE1,RSCSOL,2035,6.9524
RE1,RSCWND,2020,17.02
RE1,RSCWND,2021,17.02
RE1,RSCWND,2022,17.02
RE1,RSCWND,2023,17.02
RE1,RSCWND,2024,17.02
RE1,RSCWND,2025,17.02
RE1,RSCWND,2026,17.02
RE1,RSCWND,2027,17.02
RE1,RSCWND,2028,17.02
RE1,RSCWND,2029,17.02
RE1,RSCWND,2030,17.02
RE1,RSCWND,2031,17.02
RE1,RSCWND,2032,17.02
RE1,RSCWND,2033,17.02
RE1,RSCWND,2034,17.02
RE1,RSCWND,2035,17.02
RE1,PWRHYD,2020,33.362
RE1,PWRHYD,2021,33.3018
RE1,PWRHYD,2022,32.8317
RE1,PWRHYD,2023,32.7754
RE1,PWRHYD,2024,32.3067
RE1,PWRHYD,2025,32.257
RE1,PWRHYD,2026,32.2771
RE1,PWRHYD,2027,31.8451
RE1,PWRHYD,2028,31.7662
RE1,PWRHYD,2029,31.3398
RE1,PWRHYD,2030,31.3469
RE1,PWRHYD,2031,31.3485
RE1,PWRHYD,2032,31.3454
RE1,PWRHYD,2033,31.4588
RE1,PWRHYD,2034,31.377
RE1,PWRHYD,2035,31.4188
RE1,PWRSOL,2020,6.9524
RE1,PWRSOL,2021,6.9524
RE1,PWRSOL,2022,6.9524
RE1,PWRSOL,2023,6.9524
RE1,PWRSOL,2024,6.9524
RE1,PWRSOL,2025,6.9524
RE1,PWRSOL,2026,6.9524
RE1,PWRSOL,2027,6.9524
RE1,PWRSOL,2028,6.9524
RE1,PWRSOL,2029,6.9524
RE1,PWRSOL,2030,6.9524
RE1,PWRSOL,2031,6.9524
RE1,PWRSOL,2032,6.9524
RE1,PWRSOL,2033,6.9524
RE1,PWRSOL,2034,6.9524
RE1,PWRSOL,2035,6.9524
RE1,PWRWND,2020,17.02
RE1,PWRWND,2021,17.02
RE1,PWRWND,2022,17.02
RE1,PWRWND,2023,17.02
RE1,PWRWND,2024,17.02
RE1,PWRWND,2025,17.02
RE1,PWRWND,2026,17.02
RE1,PWRWND,2027,17.02
RE1,PWRWND,2028,17.02
RE1,PWRWND,2029,17.02
RE1,PWRWND,2030,17.02
RE1,PWRWND,2031,17.02
RE1,PWRWND,2032,17.02
RE1,PWRWND,2033,17.02
RE1,PWRWND,2034,17.02
RE1,PWRWND,2035,17.02
RE1,DEMAGRDSL,2020,2.0498
RE1,DEMAGRDSL,2021,2.1428
RE1,DEMAGRDSL,2022,2.235
RE1,DEMAGRDSL,2023,2.324
RE1,DEMAGRDSL,2024,2.4132
RE1,DEMAGRDSL,2025,2.5122
RE1,DEMAGRDSL,2026,2.5984
RE1,DEMAGRDSL,2027,2.6841
RE1,DEMAGRDSL,2028,2.7804
RE1,DEMAGRDSL,2029,2.8755
RE1,DEMAGRDSL,2030,2.9704
RE1,DEMAGRDSL,2031,3.0468
RE1,DEMAGRDSL,2032,3.1236
RE1,DEMAGRDSL,2033,3.2009
RE1,DEMAGRDSL,2034,3.2782
RE1,DEMAGRDSL,2035,3.3571
RE1,DEMAGRSURWAT,2020,0.4992
RE1,DEMAGRSURWAT,2021,0.7755
RE1,DEMAGRSURWAT,2022,0.8
RE1,DEMAGRSURWAT,2023,1.0516
RE1,DEMAGRSURWAT,2024,1.4245
RE1,DEMAGRSURWAT,2025,1.8716
RE1,DEMAGRSURWAT,2026,2.2767
RE1,DEMAGRSURWAT,2027,2.695
RE1,DEMAGRSURWAT,2028,3.2115
RE1,DEMAGRSURWAT,2029,3.6774
RE1,DEMAGRSURWAT,2030,4.157
RE1,DEMAGRSURWAT,2031,4.2619
RE1,DEMAGRSURWAT,2032,4.3676
RE1,DEMAGRSURWAT,2033,4.4741
RE1,DEMAGRSURWAT,2034,4.6762
RE1,DEMAGRSURWAT,2035,4.7871
RE1,DEMAGRGWTWAT,2022,0.2662
RE1,DEMAGRGWTWAT,2023,0.35
RE1,DEMAGRGWTWAT,2024,0.3
RE1,DEMAGRGWTWAT,2025,0.25
RE1,DEMAGRGWTWAT,2026,0.2
RE1,DEMAGRGWTWAT,2027,0.15
RE1,DEMAGRGWTWAT,2028,0.1
RE1,DEMAGRGWTWAT,2029,0.05
RE1,DEMPWRSURWAT,2020,0.0403
RE1,DEMPWRSURWAT,2021,0.0441
RE1,DEMPWRSURWAT,2022,0.049
RE1,DEMPWRSURWAT,2023,0.0541
RE1,DEMPWRSURWAT,2024,0.0593
RE1,DEMPWRSURWAT,2025,0.0647
RE1,DEMPWRSURWAT,2026,0.0706
RE1,DEMPWRSURWAT,2027,0.0768
RE1,DEMPWRSURWAT,2028,0.0831
RE1,DEMPWRSURWAT,2029,0.0902
RE1,DEMPWRSURWAT,2030,0.0947
RE1,DEMPWRSURWAT,2031,0.1022
RE1,DEMPWRSURWAT,2032,0.1103
RE1,DEMPWRSURWAT,2033,0.1187
RE1,DEMPWRSURWAT,2034,0.1277
RE1,DEMPWRSURWAT,2035,0.137
RE1,DEMPUBSURWAT,2020,0.7146
RE1,DEMPUBSURWAT,2021,0.7947
RE1,DEMPUBSURWAT,2022,0.8888
RE1,DEMPUBSURWAT,2023,0.9853
RE1,DEMPUBSURWAT,2024,1.0857
RE1,DEMPUBSURWAT,2025,1.1912
RE1,DEMPUBSURWAT,2026,1.3005
RE1,DEMPUBSURWAT,2027,1.4136
RE1,DEMPUBSURWAT,2028,1.5331
RE1,DEMPUBSURWAT,2029,1.6563
RE1,DEMPUBSURWAT,2030,1.7859
RE1,DEMPUBSURWAT,2031,1.9207
RE1,DEMPUBSURWAT,2032,2.0604
RE1,DEMPUBSURWAT,2033,2.2066
RE1,DEMPUBSURWAT,2034,2.3591
RE1,DEMPUBSURWAT,2035,2.5192
RE1,DEMPUBGWTWAT,2020,0.5229
RE1,DEMPUBGWTWAT,2021,0.5302
RE1,DEMPUBGWTWAT,2022,0.5286
RE1,DEMPUBGWTWAT,2023,0.5269
RE1,DEMPUBGWTWAT,2024,0.5252
RE1,DEMPUBGWTWAT,2025,0.5233
RE1,DEMPUBGWTWAT,2026,0.5214
RE1,DEMPUBGWTWAT,2027,0.5195
RE1,DEMPUBGWTWAT,2028,0.5174
RE1,DEMPUBGWTWAT,2029,0.5153
RE1,DEMPUBGWTWAT,2030,0.513
RE1,DEMPUBGWTWAT,2031,0.5107
RE1,DEMPUBGWTWAT,2032,0.5082
RE1,DEMPUBGWTWAT,2033,0.5057
RE1,DEMPUBGWTWAT,2034,0.5031
RE1,DEMPUBGWTWAT,2035,0.5003
RE1,DEMTRABIO,2020,1.1848
RE1,DEMTRABIO,2021,1.2204
RE1,DEMTRABIO,2022,1.2559
RE1,DEMTRABIO,2023,1.2915
RE1,DEMTRABIO,2024,1.327
RE1,DEMTRABIO,2025,1.3744
RE1,DEMTRABIO,2026,1.41
RE1,DEMTRABIO,2027,1.4455
RE1,DEMTRABIO,2028,1.4929
RE1,DEMTRABIO,2029,1.5403
RE1,DEMTRABIO,2030,1.5877
RE1,DEMTRABIO,2031,1.6351
RE1,DEMTRABIO,2032,1.6825
RE1,DEMTRABIO,2033,1.7299
RE1,DEMTRABIO,2034,1.7773
RE1,DEMTRABIO,2035,1.8246
